"rent, rub/month",full_address,city,"price_per_sqm, rub/month","square, m^2",type,url
44000,"улица Черняховского, 2",Нижний Новгород,656,67,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/112429416/?open_card_kn
70000,"улица Вокзальная, 20",Нижний Новгород,1166,60,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115734436/?open_card_kn
110000,"улица Пискунова, 24",Нижний Новгород,1358,81,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115734435/?open_card_kn
150000,"улица Правдинская, 43",Нижний Новгород,1133,132,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115734433/?open_card_kn
100800,"улица Юбилейная, 2",Нижний Новгород,900,112,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/114317517/?open_card_kn
160000,"улица Гвардейцев, 9",Нижний Новгород,800,200,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/114685452/?open_card_kn
50000,"улица Ошарская, 7",Нижний Новгород,1000,50,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115730043/?open_card_kn
306000,"улица Ларина, 13",Нижний Новгород,600,510,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115369216/?open_card_kn
3243000,"улица Большая Покровская, 18а",Нижний Новгород,2300,1410,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115369214/?open_card_kn
142800,"улица Славянская, 23а",Нижний Новгород,1190,120,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115727342/?open_card_kn
200000,"улица Невзоровых, 64",Нижний Новгород,1409,141,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115727339/?open_card_kn
60000,"улица Карла Маркса, 19",Нижний Новгород,666,90,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/110482356/?open_card_kn
90000,"улица Ульянова, 12",Нижний Новгород,900,100,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/113212940/?open_card_kn
142549,"улица Путейская, 30",Нижний Новгород,750,190,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/112420693/?open_card_kn
120000,"Ленина проспект, 61",Нижний Новгород,600,200,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115026000/?open_card_kn
35000,"Ленина проспект, 61",Нижний Новгород,500,70,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115025999/?open_card_kn
100000,"Ленина проспект, 61",Нижний Новгород,500,200,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115025997/?open_card_kn
120000,"улица Бекетова, 3а 19",Нижний Новгород,800,150,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115721361/?open_card_kn
180000,"улица Минина, 41",Нижний Новгород,649,277,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115717760/?open_card_kn
98000,"улица Деловая, 20а",Нижний Новгород,1400,70,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115717759/?open_card_kn
70000,"улица Родионова, 202",Нижний Новгород,1230,56,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/114300279/?open_card_kn
630500,"Казанское шоссе, 6",Нижний Новгород,650,970,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115024056/?open_card_kn
65000,"улица Менделеева, 15а",Нижний Новгород,596,109,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/109161596/?open_card_kn
29000,"Бойновский переулок, 17а",Нижний Новгород,906,32,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/114656209/?open_card_kn
40000,"улица Максима Горького, 113",Нижний Новгород,533,75,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/113930301/?open_card_kn
504000,"улица Народная, 41г",Нижний Новгород,1400,360,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115707859/?open_card_kn
711000,"улица Гоголя, 14а",Нижний Новгород,2799,254,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115707856/?open_card_kn
1235000,"проспект Героев Донбасса, 23а",Нижний Новгород,950,1300,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115700729/?open_card_kn
60000,"Октября проспект, 13",Нижний Новгород,1880,31,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/112117915/?open_card_kn
49950,"Ленина проспект, 87",Нижний Новгород,333,150,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115694176/?open_card_kn
110000,"улица Перекопская, 3",Нижний Новгород,1390,79,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115346165/?open_card_kn
217815,"улица Юлиуса Фучика, 27",Нижний Новгород,650,335,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/114998835/?open_card_kn
349305,"улица Юлиуса Фучика, 27",Нижний Новгород,550,635,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/113902050/?open_card_kn
390500,"улица Плотникова, 5",Нижний Новгород,500,781,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/113902043/?open_card_kn
95040,"улица Октябрьской Революции, 18",Нижний Новгород,1188,80,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/114987969/?open_card_kn
650000,"улица им Федоровского набережная, 8",Нижний Новгород,1300,500,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115334685/?open_card_kn
72300,"Комсомольское шоссе, 3б",Нижний Новгород,800,90,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/114985665/?open_card_kn
16885,"улица Шлиссельбургская, 1",Нижний Новгород,550,30,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/113175262/?open_card_kn
360000,"улица Торфяная, 34",Нижний Новгород,120,3000,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/112359142/?open_card_kn
60000,"улица Родионова, 192",Нижний Новгород,1000,60,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/112359134/?open_card_kn
119000,"улица Магистральная, 136е",Нижний Новгород,700,170,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115679858/?open_card_kn
111000,"улица Гск Кузнечиха территория, 60",Нижний Новгород,641,173,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115679851/?open_card_kn
450000,"улица Нестерова, 22",Нижний Новгород,1562,288,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/113879897/?open_card_kn
75000,"улица Гордеевская, 104",Нижний Новгород,454,165,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/113155676/?open_card_kn
336000,"улица Большая Печерская, 55",Нижний Новгород,1200,280,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/113154717/?open_card_kn
498065,"Кирова проспект, 2а",Нижний Новгород,1150,433,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115301139/?open_card_kn
120000,"улица Белозерская, 6",Нижний Новгород,1411,85,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115295196/?open_card_kn
2090000,"Комсомольское шоссе, 6",Нижний Новгород,1100,1900,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/113534974/?open_card_kn
100000,"улица Узбекская, 13",Нижний Новгород,2380,42,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/114217565/?open_card_kn
200000,"улица Почаинская, 2",Нижний Новгород,1000,200,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/110362182/?open_card_kn
135265,"улица Ванеева, 199",Нижний Новгород,650,208,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/110362166/?open_card_kn
59500,"улица Долгополова, 50",Нижний Новгород,700,85,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/110840535/?open_card_kn
80000,"улица Гвардейцев, 9",Нижний Новгород,800,100,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115290296/?open_card_kn
800000,"улица Большая Печерская, 19",Нижний Новгород,1000,800,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115644868/?open_card_kn
463200,"улица Березовская, 104г",Нижний Новгород,1200,386,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/83301767/?open_card_kn
350000,"улица Березовская, 104г",Нижний Новгород,700,500,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/83301105/?open_card_kn
1981200,"улица Баррикад, 1",Нижний Новгород,650,3048,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/114576458/?open_card_kn
47000,"улица Куйбышева, 24",Нижний Новгород,940,50,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115638332/?open_card_kn
20000,"улица Федосеенко, 57",Нижний Новгород,571,35,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115638334/?open_card_kn
30000,"улица Чаадаева, 5д",Нижний Новгород,1260,23,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115280994/?open_card_kn
55000,"улица Большая Печерская, 47б",Нижний Новгород,1000,55,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/113864960/?open_card_kn
132600,"улица Коминтерна, 99",Нижний Новгород,1200,110,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/108548190/?open_card_kn
54000,"Гагарина проспект, 50",Нижний Новгород,900,60,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/114948989/?open_card_kn
44275,"улица Варварская, 32",Нижний Новгород,550,80,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/77425914/?open_card_kn
4444000,"улица Большая Покровская, 18а",Нижний Новгород,2000,2222,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/77425616/?open_card_kn
9875,"улица Варварская, 32",Нижний Новгород,250,39,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/77425378/?open_card_kn
151200,"улица Белинского, 66",Нижний Новгород,1400,108,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/77415854/?open_card_kn
2518000,"улица Большая Покровская, 18а",Нижний Новгород,2000,1259,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/77414649/?open_card_kn
100000,"Ленина проспект, 2",Нижний Новгород,423,236,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/77392739/?open_card_kn
63000,"улица Долгополова, 50",Нижний Новгород,750,84,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/77388766/?open_card_kn
2035935,"улица Большая Покровская, 18а",Нижний Новгород,2750,740,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/77388735/?open_card_kn
699000,"улица Торфяная, 35",Нижний Новгород,122,5720,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/114555251/?open_card_kn
65000,"улица Кировская, 16",Нижний Новгород,657,98,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115625828/?open_card_kn
95000,"улица Яблоневая, 28",Нижний Новгород,1000,95,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/112323785/?open_card_kn
44750,"Ленина проспект, 10",Нижний Новгород,250,179,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/113504746/?open_card_kn
212000,"улица Варварская, 6а",Нижний Новгород,1000,212,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115617668/?open_card_kn
660000,"улица Ильинская, 55",Нижний Новгород,1500,440,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/114934681/?open_card_kn
41580,"улица Верхне-Печерская слобода, 14",Нижний Новгород,900,46,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/114934676/?open_card_kn
30000,"улица Карла Маркса, 20",Нижний Новгород,1875,16,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115611180/?open_card_kn
517500,"улица Белинского, 11",Нижний Новгород,1150,450,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/109497306/?open_card_kn
150075,"улица Бекетова, 42",Нижний Новгород,725,207,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/114922373/?open_card_kn
104000,"Южное шоссе, 43",Нижний Новгород,650,160,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115265704/?open_card_kn
57360,"улица Ванеева, 21",Нижний Новгород,1200,47,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/114922346/?open_card_kn
310830,"Южное шоссе, 43",Нижний Новгород,650,478,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115265700/?open_card_kn
206700,"Южное шоссе, 43",Нижний Новгород,650,318,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/115265699/?open_card_kn
77800,"Ленина проспект, 16б",Нижний Новгород,1000,77,Универсальное помещение,https://nizhnij-novgorod.n1.ru/view/110867468/?open_card_kn
125080,"улица Плотникова, 4",Нижний Новгород,400,312,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/77384793/?open_card_kn
180000,"улица Коминтерна, 121",Нижний Новгород,900,200,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115258097/?open_card_kn
210039,"улица Белинского, 36",Нижний Новгород,1348,155,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/112650286/?open_card_kn
840000,"улица Краснодонцев, 10",Нижний Новгород,1600,525,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/113825399/?open_card_kn
750000,"улица Новая, 51",Нижний Новгород,2542,295,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115941961/?open_card_kn
264000,"улица Соревнования, 8",Нижний Новгород,1235,213,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115941919/?open_card_kn
928800,"Кирова проспект, 2а",Нижний Новгород,1200,774,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/107757242/?open_card_kn
308400,"Кирова проспект, 2а",Нижний Новгород,1200,257,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/107757233/?open_card_kn
145440,"Кирова проспект, 2а",Нижний Новгород,1201,121,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/107757228/?open_card_kn
122400,"улица Максима Горького, 144",Нижний Новгород,1700,72,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/112275480/?open_card_kn
100000,"улица Алексеевская, 8а/1",Нижний Новгород,1408,71,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115932445/?open_card_kn
2249500,"улица Большая Покровская, 18а",Нижний Новгород,2750,818,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/114894310/?open_card_kn
286500,"Южное шоссе, 43а",Нижний Новгород,600,477,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/106488252/?open_card_kn
110000,"улица Карла Маркса, 18",Нижний Новгород,1641,67,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115591499/?open_card_kn
388800,"Южное шоссе, 43а",Нижний Новгород,1501,259,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/106488245/?open_card_kn
75000,"Южное шоссе, 43а",Нижний Новгород,1973,38,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/106488242/?open_card_kn
47000,"улица Куйбышева, 24",Нижний Новгород,940,50,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115588095/?open_card_kn
454000,"улица Совнаркомовская, 28",Нижний Новгород,800,567,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115216500/?open_card_kn
35280,"улица Чаадаева, 5д",Нижний Новгород,700,50,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115216493/?open_card_kn
460480,"улица Совнаркомовская, 28",Нижний Новгород,800,575,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115212865/?open_card_kn
999755,"улица Новая, 51",Нижний Новгород,3389,295,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/114882494/?open_card_kn
40000,"улица Бекетова, 3а 19",Нижний Новгород,1000,40,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/114172092/?open_card_kn
110000,"Московское шоссе, 82",Нижний Новгород,674,163,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/112634950/?open_card_kn
144000,"улица Родионова, 15",Нижний Новгород,2000,72,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/114164937/?open_card_kn
82800,"улица Родионова, 15",Нижний Новгород,2000,41,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/114164936/?open_card_kn
140000,"улица Родионова, 191",Нижний Новгород,1115,125,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115567177/?open_card_kn
200000,"улица Белинского, 36",Нижний Новгород,1284,155,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115567173/?open_card_kn
130000,"улица Веденяпина, 14",Нижний Новгород,1857,70,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115567174/?open_card_kn
70000,"Юбилейный бульвар, 7",Нижний Новгород,1000,70,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115567175/?open_card_kn
650000,"улица Коминтерна, 121",Нижний Новгород,1000,650,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115563998/?open_card_kn
135575,"Гагарина проспект, 144",Нижний Новгород,2750,49,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115914120/?open_card_kn
51240,"улица Гордеевская, 8",Нижний Новгород,1400,36,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115163716/?open_card_kn
2023500,"улица Ошарская, 95",Нижний Новгород,950,2130,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115163704/?open_card_kn
25000,"Октября проспект, 12",Нижний Новгород,5000,5,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115162868/?open_card_kn
25000,"Октября проспект, 12в",Нижний Новгород,5000,5,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115162275/?open_card_kn
90000,"улица Героя Советского Союза Аристархова, 7",Нижний Новгород,1914,47,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115913592/?open_card_kn
65000,"улица Чаадаева, 5д",Нижний Новгород,594,109,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115555553/?open_card_kn
340000,"улица Веденяпина, 14а",Нижний Новгород,1000,340,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115555554/?open_card_kn
93000,"улица Чаадаева, 22",Нижний Новгород,1000,93,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115552866/?open_card_kn
120000,"улица Чаадаева, 22",Нижний Новгород,1000,120,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115552862/?open_card_kn
39600,"Юбилейный бульвар, 7",Нижний Новгород,1200,33,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115552689/?open_card_kn
45000,"улица Дьяконова, 24а",Нижний Новгород,3000,15,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115552687/?open_card_kn
770400,"улица Плотникова, 5",Нижний Новгород,1200,642,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115552682/?open_card_kn
67830,"Ленина проспект, 47",Нижний Новгород,2100,32,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115552685/?open_card_kn
231000,"улица Чаадаева, 22",Нижний Новгород,700,330,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115552686/?open_card_kn
672000,"Гагарина проспект, 178а",Нижний Новгород,800,840,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/114484608/?open_card_kn
440000,"улица Вокзальная, 26",Нижний Новгород,800,550,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115552039/?open_card_kn
10000,"улица Чаадаева, 5д",Нижний Новгород,2000,5,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115552041/?open_card_kn
168000,"улица Сазанова, 2",Нижний Новгород,1200,140,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/113027621/?open_card_kn
203880,"Ленина проспект, 28",Нижний Новгород,1200,169,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115552035/?open_card_kn
500000,"улица Большая Покровская, 51а",Нижний Новгород,1210,413,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115552031/?open_card_kn
45001,"улица Верхне-Печерская, 14",Нижний Новгород,1147,39,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/114872149/?open_card_kn
1050000,"улица Зайцева, 31",Нижний Новгород,600,1750,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115546736/?open_card_kn
737000,"улица Луговая, 30",Нижний Новгород,1100,670,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115545910/?open_card_kn
80000,"улица Октябрьской Революции, 64",Нижний Новгород,1467,54,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115901948/?open_card_kn
55000,"улица Ижорская, 3",Нижний Новгород,1455,37,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115899875/?open_card_kn
200000,"улица Культуры, 4",Нижний Новгород,555,360,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/114867017/?open_card_kn
150000,"улица Максима Горького, 80",Нижний Новгород,2941,51,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115891757/?open_card_kn
120000,"улица Лескова, 2",Нижний Новгород,1714,70,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115890281/?open_card_kn
112500,"улица Максима Горького, 148",Нижний Новгород,2500,45,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115890280/?open_card_kn
180000,"улица Мельникова, 25",Нижний Новгород,900,200,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115887911/?open_card_kn
105800,"улица Бекетова, 15",Нижний Новгород,1000,105,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/114470329/?open_card_kn
825700,"Ленина проспект, 78",Нижний Новгород,2300,359,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115884456/?open_card_kn
267000,"Кирова проспект, 2а",Нижний Новгород,1000,267,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115879472/?open_card_kn
5287500,"улица Большая Покровская, 18а",Нижний Новгород,2350,2250,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/113399333/?open_card_kn
2760000,"Комсомольская площадь, 2",Нижний Новгород,1200,2300,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/113393832/?open_card_kn
169000,"Кирова проспект, 2а",Нижний Новгород,1300,130,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/113393830/?open_card_kn
126000,"улица Плотникова, 4а",Нижний Новгород,1800,70,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/113393802/?open_card_kn
43700,"улица Варварская, 32",Нижний Новгород,500,87,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/80552006/?open_card_kn
42750,"улица Деревообделочная, 2",Нижний Новгород,1900,22,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/111098471/?open_card_kn
71500,"улица Алексеевская, 22",Нижний Новгород,1100,65,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/113756266/?open_card_kn
60000,"улица Плотникова, 4а",Нижний Новгород,2000,30,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/113380002/?open_card_kn
1045000,"улица Плотникова, 4а",Нижний Новгород,1900,550,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/113379996/?open_card_kn
43200,"улица Плотникова, 4а",Нижний Новгород,2400,18,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/113379990/?open_card_kn
950000,"улица Верхне-Волжская набережная, 2б",Нижний Новгород,3800,250,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/109365199/?open_card_kn
75000,"улица Львовская, 7",Нижний Новгород,1666,45,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/114104572/?open_card_kn
111980,"улица Оранжерейная 2-я, 4а",Нижний Новгород,1100,101,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/111063713/?open_card_kn
50000,"Ленина проспект, 62а",Нижний Новгород,2000,25,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/114092027/?open_card_kn
50000,"Революции площадь, 7а",Нижний Новгород,2500,20,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/114092026/?open_card_kn
75000,"Ленина проспект, 76",Нижний Новгород,1500,50,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/114092025/?open_card_kn
20000,"улица Пискунова, 36",Нижний Новгород,4000,5,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/114092024/?open_card_kn
91500,"Московское шоссе, 9",Нижний Новгород,3050,30,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/114092023/?open_card_kn
300000,"улица Ванеева, 181",Нижний Новгород,2189,137,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/114092022/?open_card_kn
200000,"Ленина проспект, 42",Нижний Новгород,500,400,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115499579/?open_card_kn
115000,"улица Ижорская, 3",Нижний Новгород,1521,75,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115146127/?open_card_kn
254040,"Комсомольская площадь, 6",Нижний Новгород,1740,146,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/114072650/?open_card_kn
160000,"улица Чаадаева, 22",Нижний Новгород,1428,112,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115836979/?open_card_kn
185000,"улица Белозерская, 1",Нижний Новгород,1088,170,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/114421213/?open_card_kn
195600,"Кирова проспект, 2а",Нижний Новгород,1500,130,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115833583/?open_card_kn
320100,"улица Генерала Зимина, 26",Нижний Новгород,582,550,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/114064293/?open_card_kn
180000,"улица Костина, 9",Нижний Новгород,1500,120,Торговая площадь,https://nizhnij-novgorod.n1.ru/view/115135769/?open_card_kn
